2018-01-17 09:00:07.000000 UTC,PRIVATE
2018-01-17 09:00:07.000000 UTC,ENGINE
2018-01-24 17:36:16.000000 UTC,MEDIC
2018-01-17 03:26:44.000000 UTC,MEDIC
2018-01-23 03:51:40.000000 UTC,PRIVATE
2018-01-15 15:04:23.000000 UTC,ENGINE
2018-01-15 15:04:23.000000 UTC,CHIEF
2018-01-15 15:04:23.000000 UTC,RESCUE-CAPTAIN
2018-01-15 15:04:23.000000 UTC,TRUCK
2018-01-23 19:16:53.000000 UTC,ENGINE
2018-01-23 20:25:23.000000 UTC,MEDIC
2018-01-23 19:16:53.000000 UTC,MEDIC
2018-01-20 15:19:29.000000 UTC,ENGINE
2018-01-20 15:19:29.000000 UTC,MEDIC
2018-01-23 14:22:49.000000 UTC,TRUCK
2018-01-23 14:22:49.000000 UTC,ENGINE
2018-01-23 14:22:49.000000 UTC,CHIEF
2018-01-17 23:22:11.000000 UTC,CHIEF
2018-01-17 23:22:11.000000 UTC,TRUCK
2018-01-17 23:22:11.000000 UTC,ENGINE
2018-01-24 10:59:43.000000 UTC,MEDIC
2018-01-24 10:59:43.000000 UTC,ENGINE
2018-01-13 14:11:27.000000 UTC,ENGINE
2018-01-13 14:11:27.000000 UTC,MEDIC
2018-01-22 17:45:54.000000 UTC,ENGINE
2018-01-22 17:45:54.000000 UTC,MEDIC
2018-01-16 11:47:54.000000 UTC,ENGINE
2018-01-16 11:47:54.000000 UTC,MEDIC
2018-01-16 12:42:48.000000 UTC,PRIVATE
2018-01-16 12:42:48.000000 UTC,ENGINE
2018-01-21 07:48:59.000000 UTC,PRIVATE
2018-01-21 07:48:59.000000 UTC,ENGINE
2018-01-17 08:56:05.000000 UTC,MEDIC
2018-01-17 08:56:05.000000 UTC,ENGINE
2018-01-17 08:56:05.000000 UTC,ENGINE
2018-01-23 07:53:23.000000 UTC,ENGINE
2018-01-23 07:53:23.000000 UTC,MEDIC
2018-01-23 07:53:23.000000 UTC,RESCUE-CAPTAIN
2018-01-18 09:48:30.000000 UTC,ENGINE
2018-01-18 09:48:30.000000 UTC,RESCUE-CAPTAIN
2018-01-18 09:48:30.000000 UTC,PRIVATE
2018-01-15 10:20:59.000000 UTC,ENGINE
2018-01-15 10:20:59.000000 UTC,SUPPORT
2018-01-15 10:20:59.000000 UTC,MEDIC
2018-01-15 10:20:59.000000 UTC,RESCUE-CAPTAIN
2018-01-15 10:20:59.000000 UTC,CHIEF
2018-01-15 10:20:59.000000 UTC,RESCUE SQUAD
2018-01-15 10:20:59.000000 UTC,SUPPORT
2018-01-15 10:20:59.000000 UTC,TRUCK
2018-01-15 10:20:59.000000 UTC,TRUCK
2018-01-19 13:37:59.000000 UTC,PRIVATE
2018-01-22 20:43:03.000000 UTC,ENGINE
2018-01-22 20:43:03.000000 UTC,PRIVATE
2018-01-14 18:48:25.000000 UTC,ENGINE
2018-01-14 18:48:25.000000 UTC,ENGINE
2018-01-14 18:48:25.000000 UTC,MEDIC
2018-01-13 10:13:34.000000 UTC,MEDIC
2018-01-13 10:13:34.000000 UTC,MEDIC
2018-01-13 10:13:34.000000 UTC,ENGINE
2018-01-19 11:13:17.000000 UTC,TRUCK
2018-01-19 11:13:17.000000 UTC,ENGINE
2018-01-19 11:13:17.000000 UTC,RESCUE-CAPTAIN
2018-01-19 11:13:17.000000 UTC,PRIVATE
2018-01-16 02:57:24.000000 UTC,ENGINE
2018-01-16 02:57:24.000000 UTC,MEDIC
2018-01-13 13:41:41.000000 UTC,ENGINE
2018-01-13 13:41:41.000000 UTC,MEDIC
2018-01-17 11:30:40.000000 UTC,MEDIC
2018-01-17 11:30:40.000000 UTC,ENGINE
2018-01-23 23:58:03.000000 UTC,ENGINE
2018-01-23 23:58:03.000000 UTC,MEDIC
2018-01-23 23:58:03.000000 UTC,TRUCK
2018-01-23 23:58:03.000000 UTC,ENGINE
2018-01-23 23:58:03.000000 UTC,TRUCK
2018-01-23 23:58:03.000000 UTC,ENGINE
2018-01-23 23:58:03.000000 UTC,CHIEF
2018-01-23 23:58:03.000000 UTC,CHIEF
2018-01-23 23:58:03.000000 UTC,RESCUE SQUAD
2018-01-23 23:58:03.000000 UTC,ENGINE
2018-01-23 23:58:03.000000 UTC,CHIEF
2018-01-18 13:21:19.000000 UTC,ENGINE
2018-01-18 13:21:19.000000 UTC,MEDIC
2018-01-24 23:16:04.000000 UTC,ENGINE
2018-01-24 23:16:04.000000 UTC,RESCUE-CAPTAIN
2018-01-24 23:16:04.000000 UTC,MEDIC
2018-01-23 09:06:41.000000 UTC,ENGINE
2018-01-23 09:06:41.000000 UTC,MEDIC
2018-01-23 13:59:32.000000 UTC,PRIVATE
2018-01-23 13:59:32.000000 UTC,RESCUE-CAPTAIN
2018-01-23 13:59:32.000000 UTC,ENGINE
2018-01-23 13:59:32.000000 UTC,TRUCK
2018-01-14 11:40:46.000000 UTC,ENGINE
2018-01-14 11:40:46.000000 UTC,CHIEF
2018-01-14 11:40:46.000000 UTC,TRUCK
2018-01-18 18:56:34.000000 UTC,MEDIC
2018-01-14 02:15:55.000000 UTC,ENGINE
2018-01-14 02:15:55.000000 UTC,CHIEF
2018-01-14 02:15:55.000000 UTC,TRUCK
2018-01-14 02:15:55.000000 UTC,ENGINE
2018-01-14 02:15:55.000000 UTC,TRUCK
2018-01-14 02:15:55.000000 UTC,CHIEF
2018-01-14 02:15:55.000000 UTC,CHIEF
2018-01-14 02:15:55.000000 UTC,ENGINE
2018-01-14 02:15:55.000000 UTC,RESCUE SQUAD
2018-01-14 02:15:55.000000 UTC,MEDIC
2018-01-19 22:13:07.000000 UTC,PRIVATE
2018-01-19 22:13:07.000000 UTC,ENGINE
2018-01-16 03:47:38.000000 UTC,TRUCK
2018-01-19 16:05:45.000000 UTC,MEDIC
2018-01-19 16:05:45.000000 UTC,ENGINE
2018-01-14 09:07:57.000000 UTC,ENGINE
2018-01-14 09:07:57.000000 UTC,MEDIC
2018-01-20 19:11:30.000000 UTC,MEDIC
2018-01-20 19:11:30.000000 UTC,ENGINE
2018-01-17 04:17:04.000000 UTC,MEDIC
2018-01-17 04:17:04.000000 UTC,MEDIC
2018-01-17 04:17:04.000000 UTC,ENGINE
2018-01-15 15:38:38.000000 UTC,MEDIC
2018-01-15 15:38:38.000000 UTC,RESCUE-CAPTAIN
2018-01-15 15:38:38.000000 UTC,ENGINE
2018-01-16 18:12:16.000000 UTC,PRIVATE
2018-01-21 09:50:43.000000 UTC,MEDIC
2018-01-21 09:50:43.000000 UTC,ENGINE
2018-01-17 01:07:25.000000 UTC,ENGINE
2018-01-19 02:09:28.000000 UTC,ENGINE
2018-01-19 02:09:28.000000 UTC,MEDIC
2018-01-24 16:38:02.000000 UTC,MEDIC
2018-01-24 16:38:02.000000 UTC,ENGINE
2018-01-22 07:36:24.000000 UTC,MEDIC
2018-01-22 07:36:24.000000 UTC,MEDIC
2018-01-14 03:36:29.000000 UTC,MEDIC
2018-01-13 12:47:55.000000 UTC,PRIVATE
2018-01-22 23:34:20.000000 UTC,MEDIC
2018-01-22 23:34:20.000000 UTC,ENGINE
2018-01-18 12:02:16.000000 UTC,ENGINE
2018-01-18 12:02:16.000000 UTC,MEDIC
2018-01-21 17:38:43.000000 UTC,MEDIC
2018-01-21 17:38:43.000000 UTC,ENGINE
2018-01-19 23:41:02.000000 UTC,MEDIC
2018-01-19 23:41:02.000000 UTC,ENGINE
2018-01-22 19:26:46.000000 UTC,ENGINE
2018-01-22 19:26:46.000000 UTC,PRIVATE
2018-01-17 22:58:24.000000 UTC,ENGINE
2018-01-13 13:14:34.000000 UTC,PRIVATE
2018-01-22 08:43:35.000000 UTC,MEDIC
2018-01-23 10:09:54.000000 UTC,MEDIC
2018-01-23 10:09:54.000000 UTC,RESCUE-CAPTAIN
2018-01-23 10:09:54.000000 UTC,ENGINE
2018-01-23 10:09:54.000000 UTC,MEDIC
2018-01-23 10:09:54.000000 UTC,TRUCK
2018-01-23 10:09:54.000000 UTC,CHIEF
2018-01-23 10:09:54.000000 UTC,RESCUE SQUAD
2018-01-20 11:58:06.000000 UTC,MEDIC
2018-01-24 03:42:05.000000 UTC,MEDIC
2018-01-23 00:55:07.000000 UTC,MEDIC
2018-01-19 19:15:11.000000 UTC,ENGINE
2018-01-19 19:15:11.000000 UTC,RESCUE SQUAD
2018-01-19 19:15:11.000000 UTC,MEDIC
2018-01-19 19:15:11.000000 UTC,CHIEF
2018-01-19 19:15:11.000000 UTC,RESCUE SQUAD
2018-01-19 19:15:11.000000 UTC,ENGINE
2018-01-19 19:15:11.000000 UTC,CHIEF
2018-01-19 19:15:11.000000 UTC,TRUCK
2018-01-19 19:15:11.000000 UTC,ENGINE
2018-01-19 19:15:11.000000 UTC,TRUCK
2018-01-19 19:15:11.000000 UTC,CHIEF
2018-01-14 14:07:22.000000 UTC,ENGINE
2018-01-18 23:19:14.000000 UTC,MEDIC
2018-01-21 17:42:58.000000 UTC,PRIVATE
2018-01-21 17:42:58.000000 UTC,ENGINE
2018-01-15 22:29:58.000000 UTC,ENGINE
2018-01-15 22:29:58.000000 UTC,MEDIC
2018-01-15 22:29:58.000000 UTC,MEDIC
2018-01-15 08:11:35.000000 UTC,MEDIC
2018-01-15 08:11:35.000000 UTC,ENGINE
2018-01-14 08:22:22.000000 UTC,ENGINE
2018-01-14 08:22:22.000000 UTC,MEDIC
2018-01-21 13:03:28.000000 UTC,ENGINE
2018-01-21 13:03:28.000000 UTC,PRIVATE
2018-01-14 02:16:27.000000 UTC,ENGINE
2018-01-14 02:16:27.000000 UTC,PRIVATE
2018-01-14 02:16:27.000000 UTC,ENGINE
2018-01-15 11:31:50.000000 UTC,MEDIC
2018-01-14 20:13:50.000000 UTC,ENGINE
2018-01-14 20:13:50.000000 UTC,MEDIC
2018-01-16 01:57:22.000000 UTC,PRIVATE
2018-01-19 19:34:09.000000 UTC,PRIVATE
2018-01-19 19:34:09.000000 UTC,MEDIC
2018-01-19 19:34:09.000000 UTC,ENGINE
2018-01-24 05:38:38.000000 UTC,PRIVATE
2018-01-19 16:39:54.000000 UTC,RESCUE-CAPTAIN
2018-01-19 16:39:54.000000 UTC,TRUCK
2018-01-19 20:51:21.000000 UTC,ENGINE
2018-01-19 16:39:54.000000 UTC,ENGINE
2018-01-19 16:39:54.000000 UTC,MEDIC
2018-01-19 16:39:54.000000 UTC,CHIEF
2018-01-23 13:46:34.000000 UTC,TRUCK
2018-01-23 13:46:34.000000 UTC,MEDIC
2018-01-24 23:14:14.000000 UTC,ENGINE
2018-01-24 23:33:10.000000 UTC,ENGINE
2018-01-16 12:41:44.000000 UTC,ENGINE
2018-01-16 12:41:44.000000 UTC,MEDIC
2018-01-22 22:21:24.000000 UTC,ENGINE
2018-01-22 22:21:24.000000 UTC,CHIEF
2018-01-22 22:21:24.000000 UTC,TRUCK
2018-01-16 04:56:19.000000 UTC,ENGINE
2018-01-16 04:56:19.000000 UTC,MEDIC
2018-01-16 08:45:24.000000 UTC,TRUCK
2018-01-16 08:45:24.000000 UTC,CHIEF
2018-01-16 08:45:24.000000 UTC,ENGINE
2018-01-13 05:12:22.000000 UTC,TRUCK
2018-01-13 05:12:22.000000 UTC,ENGINE
2018-01-13 05:12:22.000000 UTC,CHIEF
2018-01-14 22:56:02.000000 UTC,ENGINE
2018-01-14 22:56:02.000000 UTC,MEDIC
2018-01-18 19:20:25.000000 UTC,PRIVATE
2018-01-18 15:02:29.000000 UTC,ENGINE
2018-01-18 15:02:29.000000 UTC,MEDIC
2018-01-16 08:10:27.000000 UTC,TRUCK
2018-01-16 08:10:27.000000 UTC,CHIEF
2018-01-16 08:10:27.000000 UTC,ENGINE
2018-01-13 22:27:37.000000 UTC,MEDIC
2018-01-24 10:06:06.000000 UTC,ENGINE
2018-01-24 10:06:06.000000 UTC,MEDIC
2018-01-20 02:59:59.000000 UTC,ENGINE
2018-01-20 02:59:59.000000 UTC,MEDIC
2018-01-21 00:52:16.000000 UTC,MEDIC
2018-01-21 00:52:16.000000 UTC,ENGINE
2018-01-20 16:06:48.000000 UTC,PRIVATE
2018-01-20 16:06:48.000000 UTC,ENGINE
2018-01-15 23:06:24.000000 UTC,MEDIC
2018-01-15 23:06:24.000000 UTC,ENGINE
2018-01-16 23:13:27.000000 UTC,MEDIC
2018-01-16 23:13:27.000000 UTC,ENGINE
2018-01-17 22:24:24.000000 UTC,PRIVATE
2018-01-14 04:07:00.000000 UTC,TRUCK
2018-01-14 04:07:00.000000 UTC,CHIEF
2018-01-14 04:07:00.000000 UTC,ENGINE
2018-01-17 15:29:44.000000 UTC,PRIVATE
2018-01-17 15:44:22.000000 UTC,PRIVATE
2018-01-17 15:44:22.000000 UTC,ENGINE
2018-01-19 11:57:45.000000 UTC,RESCUE-CAPTAIN
2018-01-19 11:57:45.000000 UTC,CHIEF
2018-01-19 11:57:45.000000 UTC,TRUCK
2018-01-19 11:57:45.000000 UTC,PRIVATE
2018-01-19 11:57:45.000000 UTC,ENGINE
2018-01-19 11:57:45.000000 UTC,RESCUE SQUAD
2018-01-21 18:52:02.000000 UTC,MEDIC
2018-01-14 11:59:55.000000 UTC,ENGINE
2018-01-22 23:23:41.000000 UTC,ENGINE
2018-01-22 23:23:41.000000 UTC,MEDIC
2018-01-16 21:29:15.000000 UTC,MEDIC
2018-01-24 20:29:54.000000 UTC,TRUCK
2018-01-24 20:29:54.000000 UTC,ENGINE
2018-01-24 20:29:54.000000 UTC,CHIEF
2018-01-19 11:28:40.000000 UTC,ENGINE
2018-01-19 11:28:40.000000 UTC,MEDIC
2018-01-21 18:56:33.000000 UTC,PRIVATE
2018-01-21 18:56:33.000000 UTC,ENGINE
2018-01-15 04:25:01.000000 UTC,MEDIC
2018-01-22 17:22:17.000000 UTC,MEDIC
2018-01-22 17:22:17.000000 UTC,ENGINE
2018-01-20 17:46:49.000000 UTC,MEDIC
2018-01-20 17:46:49.000000 UTC,ENGINE
2018-01-18 17:31:38.000000 UTC,MEDIC
2018-01-17 17:09:53.000000 UTC,ENGINE
2018-01-17 17:09:53.000000 UTC,MEDIC
2018-01-14 19:31:35.000000 UTC,ENGINE
2018-01-13 00:58:33.000000 UTC,MEDIC
2018-01-13 00:58:33.000000 UTC,RESCUE-CAPTAIN
2018-01-13 00:58:33.000000 UTC,ENGINE
2018-01-20 21:54:48.000000 UTC,MEDIC
2018-01-17 17:37:01.000000 UTC,MEDIC
2018-01-17 17:37:01.000000 UTC,ENGINE
2018-01-17 17:37:01.000000 UTC,PRIVATE
2018-01-16 18:50:08.000000 UTC,ENGINE
2018-01-16 18:50:08.000000 UTC,MEDIC
2018-01-21 01:22:18.000000 UTC,ENGINE
2018-01-21 01:22:18.000000 UTC,TRUCK
2018-01-18 19:07:50.000000 UTC,ENGINE
2018-01-18 19:07:50.000000 UTC,TRUCK
2018-01-20 18:57:15.000000 UTC,CHIEF
2018-01-20 18:57:15.000000 UTC,ENGINE
2018-01-20 18:57:15.000000 UTC,TRUCK
2018-01-13 23:26:46.000000 UTC,PRIVATE
2018-01-13 23:26:46.000000 UTC,ENGINE
2018-01-20 19:21:57.000000 UTC,ENGINE
2018-01-20 19:21:57.000000 UTC,MEDIC
2018-01-14 20:14:48.000000 UTC,MEDIC
2018-01-14 20:14:48.000000 UTC,TRUCK
2018-01-15 00:00:53.000000 UTC,MEDIC
2018-01-15 00:00:53.000000 UTC,ENGINE
2018-01-13 04:14:25.000000 UTC,MEDIC
2018-01-13 09:31:06.000000 UTC,ENGINE
2018-01-13 09:31:06.000000 UTC,MEDIC
2018-01-22 13:03:20.000000 UTC,MEDIC
2018-01-22 13:03:20.000000 UTC,ENGINE
2018-01-24 11:40:25.000000 UTC,MEDIC
2018-01-24 11:40:25.000000 UTC,ENGINE
2018-01-19 19:32:23.000000 UTC,TRUCK
2018-01-19 19:32:23.000000 UTC,CHIEF
2018-01-19 19:32:23.000000 UTC,ENGINE
2018-01-24 17:25:33.000000 UTC,PRIVATE
2018-01-22 02:47:29.000000 UTC,ENGINE
2018-01-22 02:47:29.000000 UTC,MEDIC
2018-01-13 06:52:24.000000 UTC,MEDIC
2018-01-24 13:21:28.000000 UTC,ENGINE
2018-01-24 13:21:28.000000 UTC,MEDIC
2018-01-16 19:43:05.000000 UTC,ENGINE
2018-01-16 19:43:05.000000 UTC,MEDIC
2018-01-23 21:56:55.000000 UTC,ENGINE
2018-01-20 10:11:55.000000 UTC,PRIVATE
2018-01-20 10:11:55.000000 UTC,ENGINE
2018-01-15 03:03:57.000000 UTC,MEDIC
2018-01-15 03:03:57.000000 UTC,ENGINE
2018-01-16 10:14:58.000000 UTC,TRUCK
2018-01-16 10:14:58.000000 UTC,CHIEF
2018-01-16 10:14:58.000000 UTC,ENGINE
2018-01-17 21:12:06.000000 UTC,PRIVATE
2018-01-14 19:26:56.000000 UTC,ENGINE
2018-01-14 19:26:56.000000 UTC,PRIVATE
2018-01-20 04:52:41.000000 UTC,PRIVATE
2018-01-20 04:52:41.000000 UTC,ENGINE
2018-01-16 07:51:16.000000 UTC,ENGINE
2018-01-16 07:51:16.000000 UTC,MEDIC
2018-01-19 11:19:06.000000 UTC,MEDIC
2018-01-19 11:19:06.000000 UTC,ENGINE
2018-01-20 23:40:47.000000 UTC,MEDIC
2018-01-13 13:50:39.000000 UTC,MEDIC
2018-01-13 13:50:39.000000 UTC,ENGINE
2018-01-23 20:09:05.000000 UTC,MEDIC
2018-01-23 20:09:05.000000 UTC,ENGINE
2018-01-19 08:58:56.000000 UTC,ENGINE
2018-01-19 08:58:56.000000 UTC,MEDIC
2018-01-17 16:54:37.000000 UTC,MEDIC
2018-01-17 16:54:37.000000 UTC,PRIVATE
2018-01-17 16:54:37.000000 UTC,MEDIC
2018-01-17 16:54:37.000000 UTC,ENGINE
2018-01-13 19:10:20.000000 UTC,PRIVATE
2018-01-13 19:10:20.000000 UTC,ENGINE
2018-01-14 11:04:08.000000 UTC,PRIVATE
2018-01-14 11:04:08.000000 UTC,ENGINE
2018-01-14 11:04:08.000000 UTC,RESCUE-CAPTAIN
2018-01-23 12:00:53.000000 UTC,CHIEF
2018-01-23 12:00:53.000000 UTC,TRUCK
2018-01-23 12:00:53.000000 UTC,ENGINE
2018-01-23 12:00:53.000000 UTC,CHIEF
2018-01-22 03:58:52.000000 UTC,ENGINE
2018-01-22 03:58:52.000000 UTC,CHIEF
2018-01-22 03:58:52.000000 UTC,TRUCK
2018-01-22 03:58:52.000000 UTC,RESCUE-CAPTAIN
2018-01-22 03:58:52.000000 UTC,MEDIC
2018-01-21 21:29:01.000000 UTC,MEDIC
2018-01-21 21:29:01.000000 UTC,ENGINE
2018-01-17 11:11:39.000000 UTC,ENGINE
2018-01-18 03:41:05.000000 UTC,PRIVATE
2018-01-21 10:49:41.000000 UTC,TRUCK
2018-01-15 23:51:19.000000 UTC,MEDIC
2018-01-23 03:39:41.000000 UTC,MEDIC
2018-01-13 01:39:52.000000 UTC,ENGINE
2018-01-13 01:39:52.000000 UTC,RESCUE-CAPTAIN
2018-01-13 01:39:52.000000 UTC,MEDIC
2018-01-20 22:19:54.000000 UTC,MEDIC
2018-01-15 12:54:17.000000 UTC,MEDIC
2018-01-15 12:54:17.000000 UTC,ENGINE
2018-01-15 12:54:17.000000 UTC,RESCUE-CAPTAIN
2018-01-19 17:31:53.000000 UTC,TRUCK
2018-01-19 17:31:53.000000 UTC,ENGINE
2018-01-19 17:31:53.000000 UTC,RESCUE SQUAD
2018-01-19 17:31:53.000000 UTC,TRUCK
2018-01-19 17:31:53.000000 UTC,RESCUE-CAPTAIN
2018-01-19 17:31:53.000000 UTC,CHIEF
2018-01-19 17:31:53.000000 UTC,PRIVATE
2018-01-19 17:31:53.000000 UTC,SUPPORT
2018-01-19 17:31:53.000000 UTC,ENGINE
2018-01-19 17:31:53.000000 UTC,SUPPORT
2018-01-13 17:19:47.000000 UTC,MEDIC
2018-01-13 17:19:47.000000 UTC,ENGINE
2018-01-13 17:19:47.000000 UTC,ENGINE
2018-01-13 17:19:47.000000 UTC,RESCUE-CAPTAIN
2018-01-13 17:19:47.000000 UTC,CHIEF
2018-01-13 17:19:47.000000 UTC,SUPPORT
2018-01-13 17:19:47.000000 UTC,SUPPORT
2018-01-13 17:19:47.000000 UTC,TRUCK
2018-01-13 17:19:47.000000 UTC,RESCUE SQUAD
2018-01-21 08:12:49.000000 UTC,MEDIC
2018-01-14 19:09:36.000000 UTC,MEDIC
2018-01-22 15:37:10.000000 UTC,MEDIC
2018-01-18 18:22:26.000000 UTC,TRUCK
2018-01-18 18:22:26.000000 UTC,CHIEF
2018-01-18 18:22:26.000000 UTC,ENGINE
2018-01-20 18:33:44.000000 UTC,ENGINE
2018-01-20 18:33:44.000000 UTC,MEDIC
2018-01-16 22:06:15.000000 UTC,ENGINE
2018-01-16 22:06:15.000000 UTC,MEDIC
2018-01-19 10:51:43.000000 UTC,ENGINE
2018-01-16 14:36:26.000000 UTC,ENGINE
2018-01-16 14:36:26.000000 UTC,PRIVATE
2018-01-16 14:36:26.000000 UTC,PRIVATE
2018-01-16 08:36:24.000000 UTC,MEDIC
2018-01-16 08:36:24.000000 UTC,ENGINE
2018-01-16 02:44:46.000000 UTC,MEDIC
2018-01-20 16:57:20.000000 UTC,ENGINE
2018-01-20 16:57:20.000000 UTC,MEDIC
2018-01-23 07:10:02.000000 UTC,MEDIC
2018-01-23 07:10:02.000000 UTC,ENGINE
2018-01-22 09:46:58.000000 UTC,CHIEF
2018-01-22 09:46:58.000000 UTC,TRUCK
2018-01-22 09:46:58.000000 UTC,ENGINE
2018-01-23 23:48:23.000000 UTC,TRUCK
2018-01-23 23:48:23.000000 UTC,TRUCK
2018-01-23 23:48:23.000000 UTC,ENGINE
2018-01-23 23:48:23.000000 UTC,RESCUE SQUAD
2018-01-23 23:48:23.000000 UTC,CHIEF
2018-01-23 23:48:23.000000 UTC,ENGINE
2018-01-23 23:48:23.000000 UTC,ENGINE
2018-01-23 23:48:23.000000 UTC,MEDIC
2018-01-23 23:48:23.000000 UTC,CHIEF
2018-01-23 23:48:23.000000 UTC,CHIEF
2018-01-19 19:30:32.000000 UTC,MEDIC
2018-01-19 19:30:32.000000 UTC,TRUCK
2018-01-19 19:30:32.000000 UTC,ENGINE
2018-01-23 12:40:18.000000 UTC,MEDIC
2018-01-23 12:40:18.000000 UTC,RESCUE-CAPTAIN
2018-01-23 12:40:18.000000 UTC,ENGINE
2018-01-19 20:38:26.000000 UTC,MEDIC
2018-01-19 20:38:26.000000 UTC,ENGINE
2018-01-16 11:08:44.000000 UTC,TRUCK
2018-01-16 11:08:44.000000 UTC,ENGINE
2018-01-18 18:16:41.000000 UTC,MEDIC
2018-01-18 18:16:41.000000 UTC,ENGINE
