MEDIC,37.72489009,-122.4846288
ENGINE,37.72489009,-122.4846288
ENGINE,37.72489009,-122.4846288
MEDIC,37.72489009,-122.4846288
MEDIC,37.74546769,-122.4845284
PRIVATE,37.74546769,-122.4845284
MEDIC,37.74546769,-122.4845284
ENGINE,37.74546769,-122.4845284
PRIVATE,37.74546769,-122.4845284
ENGINE,37.74546769,-122.4845284
PRIVATE,37.77723714,-122.4844589
ENGINE,37.77723714,-122.4844589
RESCUE-CAPTAIN,37.77723714,-122.4844589
CHIEF,37.77537256,-122.4843242
TRUCK,37.77537256,-122.4843242
ENGINE,37.77537256,-122.4843242
CHIEF,37.77537256,-122.4843242
ENGINE,37.75857194,-122.4842307
CHIEF,37.75857194,-122.4842307
TRUCK,37.75857194,-122.4842307
RESCUE-CAPTAIN,37.75857194,-122.4842307
MEDIC,37.75857194,-122.4842307
MEDIC,37.73987317,-122.4841366
ENGINE,37.73987317,-122.4841366
ENGINE,37.73099183,-122.4839775
PRIVATE,37.77440629,-122.4837863
TRUCK,37.73534066,-122.483693
MEDIC,37.71304378,-122.483644
MEDIC,37.74088373,-122.4836012
ENGINE,37.74831451,-122.4835818
RESCUE-CAPTAIN,37.74831451,-122.4835818
MEDIC,37.74831451,-122.4835818
MEDIC,37.72305838,-122.4835515
MEDIC,37.78586943,-122.4835455
ENGINE,37.78586943,-122.4835455
RESCUE-CAPTAIN,37.78586943,-122.4835455
TRUCK,37.79152537,-122.4834802
ENGINE,37.79152537,-122.4834802
RESCUE SQUAD,37.79152537,-122.4834802
TRUCK,37.79152537,-122.4834802
RESCUE-CAPTAIN,37.79152537,-122.4834802
CHIEF,37.79152537,-122.4834802
PRIVATE,37.79152537,-122.4834802
SUPPORT,37.79152537,-122.4834802
ENGINE,37.79152537,-122.4834802
SUPPORT,37.79152537,-122.4834802
MEDIC,37.79152537,-122.4834802
ENGINE,37.79152537,-122.4834802
ENGINE,37.79152537,-122.4834802
RESCUE-CAPTAIN,37.79152537,-122.4834802
CHIEF,37.79152537,-122.4834802
SUPPORT,37.79152537,-122.4834802
SUPPORT,37.79152537,-122.4834802
TRUCK,37.79152537,-122.4834802
RESCUE SQUAD,37.79152537,-122.4834802
MEDIC,37.76047985,-122.4834267
MEDIC,37.78004039,-122.4831181
MEDIC,37.77355496,-122.4831178
TRUCK,37.75675709,-122.4830289
CHIEF,37.75675709,-122.4830289
ENGINE,37.75675709,-122.4830289
ENGINE,37.75302204,-122.4829035
MEDIC,37.75302204,-122.4829035
ENGINE,37.75395724,-122.4828994
MEDIC,37.75395724,-122.4828994
ENGINE,37.71449939,-122.4827665
ENGINE,37.73335242,-122.4827513
PRIVATE,37.73335242,-122.4827513
PRIVATE,37.73335242,-122.4827513
MEDIC,37.77922305,-122.4825913
ENGINE,37.77922305,-122.4825913
MEDIC,37.75392589,-122.4823618
ENGINE,37.72178469,-122.4823056
MEDIC,37.72178469,-122.4823056
MEDIC,37.74556819,-122.4822485
ENGINE,37.74556819,-122.4822485
CHIEF,37.77453449,-122.4821838
TRUCK,37.77453449,-122.4821838
ENGINE,37.77453449,-122.4821838
TRUCK,37.73342303,-122.4820138
TRUCK,37.73342303,-122.4820138
ENGINE,37.73342303,-122.4820138
RESCUE SQUAD,37.73342303,-122.4820138
CHIEF,37.73342303,-122.4820138
ENGINE,37.73342303,-122.4820138
ENGINE,37.73342303,-122.4820138
MEDIC,37.73342303,-122.4820138
CHIEF,37.73342303,-122.4820138
CHIEF,37.73342303,-122.4820138
MEDIC,37.771888,-122.4817854
TRUCK,37.771888,-122.4817854
ENGINE,37.771888,-122.4817854
MEDIC,37.78118988,-122.4816569
RESCUE-CAPTAIN,37.78118988,-122.4816569
ENGINE,37.78118988,-122.4816569
MEDIC,37.742736,-122.4815818
ENGINE,37.742736,-122.4815818
TRUCK,37.75120999,-122.481567
ENGINE,37.75120999,-122.481567
MEDIC,37.78022582,-122.4815157
ENGINE,37.78022582,-122.4815157
MEDIC,37.77737697,-122.4813828
ENGINE,37.77737697,-122.4813828
MEDIC,37.74747921,-122.4813063
ENGINE,37.74747921,-122.4813063
MEDIC,37.74747921,-122.4813063
ENGINE,37.74747921,-122.4813063
MEDIC,37.72070273,-122.481058
ENGINE,37.72070273,-122.481058
MEDIC,37.79011157,-122.4810515
TRUCK,37.71751347,-122.4805946
ENGINE,37.71751347,-122.4805946
CHIEF,37.71751347,-122.4805946
MEDIC,37.71751347,-122.4805946
ENGINE,37.71751347,-122.4805946
MEDIC,37.71751347,-122.4805946
TRUCK,37.71751347,-122.4805946
ENGINE,37.71751347,-122.4805946
MEDIC,37.71901187,-122.4804507
ENGINE,37.71901187,-122.4804507
TRUCK,37.71901187,-122.4804507
CHIEF,37.71901187,-122.4804507
MEDIC,37.71901187,-122.4804507
ENGINE,37.71901187,-122.4804507
ENGINE,37.71901187,-122.4804507
MEDIC,37.71901187,-122.4804507
MEDIC,37.73346564,-122.4802479
ENGINE,37.73346564,-122.4802479
PRIVATE,37.77743192,-122.4801738
ENGINE,37.77743192,-122.4801738
MEDIC,37.7606276,-122.480072
ENGINE,37.7606276,-122.480072
ENGINE,37.7919345,-122.48005
PRIVATE,37.7919345,-122.48005
ENGINE,37.75782548,-122.4799451
MEDIC,37.75782548,-122.4799451
PRIVATE,37.76338901,-122.4797979
